"quarter","host_id","host_n_listings_q","host_first_month_increment","host_increment_missing_n","host_increment_negative_n","host_inside_first_month_ltm","host_first_month_ltm_missing_n","host_scraped_ltm_count_unique_n","host_scraped_ltm_count","host_scraped_ltm_sum_unique_n","host_scraped_ltm_rating_sum","host_first_month_increment_match","host_first_month_increment_match_nonnegative","host_first_month_ltm_match","host_first_month_increment_match_rating_sum"
"Q323","2572253",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","257236385",1,1,0,0,2,0,1,10,1,50,FALSE,FALSE,FALSE,FALSE
"Q323","257606572",1,0,0,0,3,0,1,3,1,13,FALSE,FALSE,TRUE,FALSE
"Q323","257622821",1,2,0,0,16,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","257629980",1,1,0,0,5,0,1,5,1,23,FALSE,FALSE,TRUE,FALSE
"Q323","257642062",1,0,0,0,10,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","257653910",1,3,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","257685807",1,0,0,0,2,0,1,4,1,20,FALSE,FALSE,FALSE,FALSE
"Q323","2577135",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","257889696",1,0,0,0,13,0,1,13,1,60,FALSE,FALSE,TRUE,FALSE
"Q323","257892281",1,4,0,0,23,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","257897148",1,5,0,0,15,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","257897630",1,5,0,0,21,0,1,21,1,105,FALSE,FALSE,TRUE,FALSE
"Q323","257982308",1,2,0,0,37,0,1,39,1,188,FALSE,FALSE,FALSE,FALSE
"Q323","257985993",1,0,0,0,7,0,1,8,1,37,FALSE,FALSE,FALSE,FALSE
"Q323","258003068",1,0,0,0,15,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","258072",2,1,0,0,33,0,1,13,1,57,FALSE,FALSE,FALSE,FALSE
"Q323","2582109",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","2582224",1,0,0,0,8,0,1,8,1,38,FALSE,FALSE,TRUE,FALSE
"Q323","258230385",2,1,0,0,10,0,1,13,1,62,FALSE,FALSE,FALSE,FALSE
"Q323","2582762",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","258374626",1,6,0,0,28,0,1,28,1,138,FALSE,FALSE,TRUE,FALSE
"Q323","25840204",1,0,0,0,4,0,1,4,1,18,FALSE,FALSE,TRUE,FALSE
"Q323","258468184",1,3,0,0,25,0,1,25,1,123,FALSE,FALSE,TRUE,FALSE
"Q323","258536261",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","25856942",1,5,0,0,48,0,1,48,1,238,FALSE,FALSE,TRUE,FALSE
"Q323","258629443",1,1,0,0,24,0,1,26,1,124,FALSE,FALSE,FALSE,FALSE
"Q323","25865233",1,3,0,0,21,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","258674",1,0,0,0,24,0,1,39,1,191,FALSE,FALSE,FALSE,FALSE
"Q323","2587806",1,5,0,0,44,0,1,44,1,220,FALSE,FALSE,TRUE,FALSE
"Q323","258806401",2,2,0,0,40,0,1,50,1,233,FALSE,FALSE,FALSE,FALSE
"Q323","25889523",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","25896614",2,3,0,0,41,0,1,23,1,112,FALSE,FALSE,FALSE,FALSE
"Q323","259063599",2,0,0,0,8,0,1,5,1,23,FALSE,FALSE,FALSE,FALSE
"Q323","2590864",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","259199112",1,0,0,0,47,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","259268901",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2593223",1,0,0,0,1,0,1,9,1,45,FALSE,FALSE,FALSE,FALSE
"Q323","259459612",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","25952709",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","259616851",1,1,0,0,38,0,1,38,1,185,FALSE,FALSE,TRUE,FALSE
"Q323","25965792",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","2596736",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","260209224",1,1,0,0,35,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","260226706",1,4,0,0,60,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","26024758",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","260396179",2,2,0,0,21,0,1,15,1,72,FALSE,FALSE,FALSE,FALSE
"Q323","26049810",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","2605064",1,0,0,0,32,0,1,8,1,40,FALSE,FALSE,FALSE,FALSE
"Q323","260604130",1,5,0,0,69,0,1,70,1,340,FALSE,FALSE,FALSE,FALSE
"Q323","26071530",1,0,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q323","26080800",1,5,0,0,43,0,1,45,1,209,FALSE,FALSE,FALSE,FALSE
"Q323","261036755",1,2,0,0,36,0,1,37,1,177,FALSE,FALSE,FALSE,FALSE
"Q323","26106667",1,1,0,0,10,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","26119672",1,0,0,0,2,0,1,2,1,8,FALSE,FALSE,TRUE,FALSE
"Q323","26134830",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","261560877",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","26176366",1,1,0,0,12,0,1,12,1,59,FALSE,FALSE,TRUE,FALSE
"Q323","26180644",1,3,0,0,20,0,1,19,1,95,FALSE,FALSE,FALSE,FALSE
"Q323","261879033",1,5,0,0,42,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","26202108",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","262035496",1,0,0,0,21,0,1,21,1,96,FALSE,FALSE,TRUE,FALSE
"Q323","262657892",3,0,0,0,42,0,1,33,1,150,FALSE,FALSE,FALSE,FALSE
"Q323","2628742",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","2628810",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","26295451",1,0,0,0,12,0,1,2,1,10,FALSE,FALSE,FALSE,FALSE
"Q323","2630510",1,0,0,0,3,0,1,3,1,14,FALSE,FALSE,TRUE,FALSE
"Q323","263312677",1,3,0,0,26,0,1,26,1,124,FALSE,FALSE,TRUE,FALSE
"Q323","263453123",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","26349246",4,17,0,0,156,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","263564835",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","26388856",1,0,0,0,4,0,1,7,1,35,FALSE,FALSE,FALSE,FALSE
"Q323","263937485",1,3,0,0,34,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","263984220",1,2,0,0,19,0,1,19,1,93,FALSE,FALSE,TRUE,FALSE
"Q323","2640945",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","26427666",1,1,0,0,6,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","264393536",1,7,0,0,50,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2644519",1,5,0,0,36,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","264527995",1,2,0,0,48,0,1,49,1,241,FALSE,FALSE,FALSE,FALSE
"Q323","264728394",1,1,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","264829290",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","26494424",1,4,0,0,16,0,1,16,1,76,FALSE,FALSE,TRUE,FALSE
"Q323","264963423",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","264966630",1,1,0,0,10,0,1,10,1,44,FALSE,FALSE,TRUE,FALSE
"Q323","264984346",2,6,0,0,99,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","264990100",3,8,0,0,82,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","265109",1,1,0,0,28,0,1,29,1,135,FALSE,FALSE,FALSE,FALSE
"Q323","265152",1,0,0,0,2,0,1,3,1,14,FALSE,FALSE,FALSE,FALSE
"Q323","2653156",1,1,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q323","2653648",1,1,0,0,53,0,1,54,1,262,FALSE,FALSE,FALSE,FALSE
"Q323","265525",1,3,0,0,22,0,1,22,1,100,FALSE,FALSE,TRUE,FALSE
"Q323","2655287",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","26556695",2,2,0,0,5,0,1,9,1,45,FALSE,FALSE,FALSE,FALSE
"Q323","265648986",1,0,0,0,2,0,1,2,1,9,FALSE,FALSE,TRUE,FALSE
"Q323","265876442",1,6,0,0,18,0,1,19,1,93,FALSE,FALSE,FALSE,FALSE
"Q323","26597048",1,3,0,0,54,0,1,109,1,518,FALSE,FALSE,FALSE,FALSE
"Q323","266026569",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","266092932",4,14,0,0,169,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","266291058",1,1,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","266380288",3,1,0,0,13,0,1,13,1,64,FALSE,FALSE,TRUE,FALSE
"Q323","26644197",1,2,0,0,23,0,1,23,1,112,FALSE,FALSE,TRUE,FALSE
"Q323","266533448",1,3,0,0,76,0,1,275,1,1176,FALSE,FALSE,FALSE,FALSE
"Q323","266559178",2,1,0,0,19,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","266819898",2,2,0,0,10,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","267015745",1,0,0,0,5,0,1,5,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","26734176",1,0,0,0,24,0,1,24,1,114,FALSE,FALSE,TRUE,FALSE
"Q323","267369381",1,7,0,0,50,0,1,50,1,239,FALSE,FALSE,TRUE,FALSE
"Q323","26744799",1,5,0,0,42,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2675998",1,0,0,0,17,0,1,17,1,80,FALSE,FALSE,TRUE,FALSE
"Q323","2676438",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","267735490",1,1,0,0,3,0,1,10,1,46,FALSE,FALSE,FALSE,FALSE
"Q323","267860635",1,6,0,0,56,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","267955",1,0,0,0,5,0,1,5,1,23,FALSE,FALSE,TRUE,FALSE
"Q323","268502",1,0,0,0,16,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2685092",1,0,0,0,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q323","26856136",1,7,0,0,48,0,1,50,1,239,FALSE,FALSE,FALSE,FALSE
"Q323","268644876",1,0,0,0,2,0,1,18,1,85,FALSE,FALSE,FALSE,FALSE
"Q323","26901061",1,0,0,0,17,0,1,17,1,85,FALSE,FALSE,TRUE,FALSE
"Q323","269215864",1,2,0,0,25,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","26924376",1,1,0,0,15,0,1,16,1,76,FALSE,FALSE,FALSE,FALSE
"Q323","269345069",1,4,0,0,31,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2694183",1,0,0,0,1,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q323","269609725",2,1,0,0,4,0,1,3,1,13,FALSE,FALSE,FALSE,FALSE
"Q323","269763887",1,1,0,0,13,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","269860794",3,2,0,0,7,0,1,14,1,70,FALSE,FALSE,FALSE,FALSE
"Q323","269885851",1,1,0,0,2,0,1,2,1,9,FALSE,FALSE,TRUE,FALSE
"Q323","26989131",1,1,0,0,12,0,1,12,1,60,FALSE,FALSE,TRUE,FALSE
"Q323","270074042",1,3,0,0,31,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2701094",1,0,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q323","270123215",1,0,0,0,17,0,1,18,1,84,FALSE,FALSE,FALSE,FALSE
"Q323","270144441",1,2,0,0,18,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","270278177",1,3,0,0,33,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","270280544",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","270309706",1,3,0,0,39,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","270314994",1,2,0,0,8,0,1,8,1,40,FALSE,FALSE,TRUE,FALSE
"Q323","270372514",2,1,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q323","270414511",1,2,0,0,28,0,1,30,1,147,FALSE,FALSE,FALSE,FALSE
"Q323","270554496",1,1,0,0,9,0,1,20,1,93,FALSE,FALSE,FALSE,FALSE
"Q323","270645572",1,2,0,0,7,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2707299",1,0,0,0,17,0,1,17,1,80,FALSE,FALSE,TRUE,FALSE
"Q323","271035656",1,3,0,0,40,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","27106481",1,0,0,0,5,0,1,5,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","271249923",1,1,0,0,27,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","271275048",13,3,0,0,37,0,1,32,1,140,FALSE,FALSE,FALSE,FALSE
"Q323","271300364",1,4,0,0,41,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2714164",1,0,0,0,1,0,1,1,1,2,FALSE,FALSE,TRUE,FALSE
"Q323","2715012",1,0,0,0,2,0,1,84,1,381,FALSE,FALSE,FALSE,FALSE
"Q323","271527",2,3,0,0,38,0,1,38,1,187,FALSE,FALSE,TRUE,FALSE
"Q323","27154041",1,2,0,0,22,0,1,23,1,114,FALSE,FALSE,FALSE,FALSE
"Q323","27154283",1,1,0,0,14,0,1,14,1,60,FALSE,FALSE,TRUE,FALSE
"Q323","271581236",2,0,0,0,5,0,1,4,1,19,FALSE,FALSE,FALSE,FALSE
"Q323","271602880",1,2,0,0,7,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","271663737",1,5,0,0,52,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","271799",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","27181542",6,0,0,0,12,0,1,44,1,198,FALSE,FALSE,FALSE,FALSE
"Q323","271841308",1,6,0,0,59,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","271928929",1,2,0,0,26,0,1,26,1,117,FALSE,FALSE,TRUE,FALSE
"Q323","271980909",1,0,0,0,6,0,1,6,1,29,FALSE,FALSE,TRUE,FALSE
"Q323","272006",1,3,0,0,43,0,1,285,1,1378,FALSE,FALSE,FALSE,FALSE
"Q323","27204642",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","272210934",1,5,0,0,42,0,1,42,1,204,FALSE,FALSE,TRUE,FALSE
"Q323","272342845",2,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","27277459",1,-1,0,1,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q323","272856249",1,0,0,0,13,0,1,13,1,65,FALSE,FALSE,TRUE,FALSE
"Q323","272966057",1,1,0,0,16,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","273519401",1,0,0,0,24,0,1,25,1,124,FALSE,FALSE,FALSE,FALSE
"Q323","273596828",1,0,0,0,2,0,1,3,1,14,FALSE,FALSE,FALSE,FALSE
"Q323","27364574",1,0,0,0,5,0,1,5,1,24,FALSE,FALSE,TRUE,FALSE
"Q323","2737373",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","27382789",2,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2738309",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","273971514",3,12,0,0,103,0,1,58,1,267,FALSE,FALSE,FALSE,FALSE
"Q323","273984177",2,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","27409792",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","27431753",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","27445710",1,5,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q323","274557",1,0,0,0,10,0,1,10,1,49,FALSE,FALSE,TRUE,FALSE
"Q323","274584744",2,3,0,0,58,0,1,59,1,272,FALSE,FALSE,FALSE,FALSE
"Q323","274590847",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","274602057",1,2,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","274604450",1,0,0,0,4,0,1,4,1,17,FALSE,FALSE,TRUE,FALSE
"Q323","274605727",1,2,0,0,11,0,1,11,1,49,FALSE,FALSE,TRUE,FALSE
"Q323","27488921",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","274911319",1,6,0,0,54,0,1,55,1,261,FALSE,FALSE,FALSE,FALSE
"Q323","27497250",1,3,0,0,9,0,1,3,1,15,TRUE,TRUE,FALSE,FALSE
"Q323","275149572",1,1,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q323","2753256",1,2,0,0,18,0,1,17,1,85,FALSE,FALSE,FALSE,FALSE
"Q323","275402560",1,1,0,0,14,0,1,14,1,68,FALSE,FALSE,TRUE,FALSE
"Q323","27551876",1,1,0,0,14,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2756032",1,1,0,0,10,0,1,10,1,49,FALSE,FALSE,TRUE,FALSE
"Q323","2757243",1,0,0,0,3,0,1,14,1,66,FALSE,FALSE,FALSE,FALSE
"Q323","27589508",1,2,0,0,26,0,1,27,1,134,FALSE,FALSE,FALSE,FALSE
"Q323","27610676",2,1,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q323","27615247",2,6,0,0,50,0,1,50,1,238,FALSE,FALSE,TRUE,FALSE
"Q323","276308587",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","27636707",4,1,0,0,13,0,1,10,1,46,FALSE,FALSE,FALSE,FALSE
"Q323","276414944",1,4,0,0,35,0,1,35,1,173,FALSE,FALSE,TRUE,FALSE
"Q323","27648573",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","276558543",1,1,0,0,7,0,1,7,1,33,FALSE,FALSE,TRUE,FALSE
"Q323","2768182",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","276829981",3,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","276866466",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","276878527",5,0,0,0,6,0,1,15,1,71,FALSE,FALSE,FALSE,FALSE
"Q323","27689195",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","276933704",1,2,0,0,15,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2772230",1,5,0,0,51,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","277225496",2,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","277249537",1,1,0,0,5,0,1,5,1,24,FALSE,FALSE,TRUE,FALSE
"Q323","277413518",2,3,0,0,26,0,1,41,1,180,FALSE,FALSE,FALSE,FALSE
"Q323","27742407",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","27796238",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","277969285",1,2,0,0,27,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","27813383",1,1,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q323","278161659",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","278330859",1,1,0,0,10,0,1,10,1,50,FALSE,FALSE,TRUE,FALSE
"Q323","27847787",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","27851000",1,7,0,0,30,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","278790486",1,0,0,0,13,0,1,13,1,59,FALSE,FALSE,TRUE,FALSE
"Q323","278934194",1,3,0,0,15,0,1,15,1,72,FALSE,FALSE,TRUE,FALSE
"Q323","27895636",2,0,0,0,25,0,1,26,1,121,FALSE,FALSE,FALSE,FALSE
"Q323","279078",1,4,0,0,24,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","279469957",1,2,0,0,23,0,1,23,1,109,FALSE,FALSE,TRUE,FALSE
"Q323","27949819",1,3,0,0,37,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","27953442",1,0,0,0,1,0,1,6,1,30,FALSE,FALSE,FALSE,FALSE
"Q323","27973267",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","279775863",2,1,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","280066421",1,1,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","2801328",1,0,0,0,33,0,1,34,1,170,FALSE,FALSE,FALSE,FALSE
"Q323","280179412",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","2802223",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","280231312",1,2,0,0,7,0,1,8,1,40,FALSE,FALSE,FALSE,FALSE
"Q323","28055322",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","2805766",1,1,0,0,3,0,1,3,1,12,FALSE,FALSE,TRUE,FALSE
"Q323","281003986",1,0,0,0,6,0,1,6,1,28,FALSE,FALSE,TRUE,FALSE
"Q323","2811458",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2812842",1,3,0,0,20,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","28131813",1,1,0,0,4,0,1,4,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","28187447",1,3,0,0,18,0,1,18,1,86,FALSE,FALSE,TRUE,FALSE
"Q323","281974355",1,1,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q323","28209974",1,5,0,0,13,0,1,13,1,65,FALSE,FALSE,TRUE,FALSE
"Q323","282262765",1,2,0,0,38,0,1,38,1,180,FALSE,FALSE,TRUE,FALSE
"Q323","28230559",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","282315",1,0,0,0,3,0,1,3,1,14,FALSE,FALSE,TRUE,FALSE
"Q323","282462794",1,2,0,0,19,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","282625150",1,5,0,0,54,0,1,56,1,256,FALSE,FALSE,FALSE,FALSE
"Q323","282655",4,0,0,0,63,0,1,23,1,115,FALSE,FALSE,FALSE,FALSE
"Q323","282668",1,2,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","28303435",1,2,0,0,13,0,1,13,1,63,FALSE,FALSE,TRUE,FALSE
"Q323","2831384",1,5,0,0,31,0,1,32,1,157,FALSE,FALSE,FALSE,FALSE
"Q323","28345063",1,1,0,0,2,0,1,2,1,9,FALSE,FALSE,TRUE,FALSE
"Q323","283451319",1,0,0,0,3,0,1,3,1,14,FALSE,FALSE,TRUE,FALSE
"Q323","283807152",1,1,0,0,29,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","283944",1,0,0,0,4,0,1,28,1,137,FALSE,FALSE,FALSE,FALSE
"Q323","284064678",1,4,0,0,17,0,1,18,1,86,FALSE,FALSE,FALSE,FALSE
"Q323","284231888",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","284313591",1,0,0,0,17,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2843987",1,0,0,0,3,0,1,4,1,20,FALSE,FALSE,FALSE,FALSE
"Q323","28449520",1,4,0,0,29,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2845",1,0,0,0,1,0,1,18,1,84,FALSE,FALSE,FALSE,FALSE
"Q323","284533505",1,2,0,0,26,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","284563606",1,2,0,0,49,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","284776109",1,2,0,0,21,0,1,22,1,97,FALSE,FALSE,FALSE,FALSE
"Q323","284801973",1,2,0,0,17,0,1,17,1,83,FALSE,FALSE,TRUE,FALSE
"Q323","284818503",1,9,0,0,100,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","2849386",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","28518140",1,3,0,0,29,0,1,29,1,145,FALSE,FALSE,TRUE,FALSE
"Q323","285283438",3,0,0,0,8,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","285523117",1,0,0,0,3,0,1,10,1,49,FALSE,FALSE,FALSE,FALSE
"Q323","28576665",1,4,0,0,37,0,1,68,1,326,FALSE,FALSE,FALSE,FALSE
"Q323","285845449",1,0,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","28588488",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","285946182",1,0,0,0,7,0,1,8,1,40,FALSE,FALSE,FALSE,FALSE
"Q323","286046737",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","28618103",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","28629925",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","28629958",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","28642235",1,2,0,0,12,0,1,12,1,59,FALSE,FALSE,TRUE,FALSE
"Q323","28647831",1,0,0,0,5,0,1,6,1,29,FALSE,FALSE,FALSE,FALSE
